"","CodedMonth","Count","Crime","Description","District","Category"
"12244","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",6,"Larceny"
"12260","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12266","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",5,"Larceny"
"12274","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12294","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",2,"Larceny"
"12296","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",5,"Larceny"
"12297","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"12299","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12305","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",5,"Larceny"
"12308","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12309","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",6,"Larceny"
"12311","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12321","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12325","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",4,"Larceny"
"12329","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"12331","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"12332","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",2,"Larceny"
"12334","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12335","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",6,"Larceny"
"12336","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",1,"Larceny"
"12337","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",6,"Larceny"
"12341","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",6,"Larceny"
"12342","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,"Larceny"
"12343","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",6,"Larceny"
"12345","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",1,"Larceny"
"12350","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",3,"Larceny"
"12355","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",5,"Larceny"
"12360","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12365","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",3,"Larceny"
"12378","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12382","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12388","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12389","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12398","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",2,"Larceny"
"12401","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12402","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"12404","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",1,"Larceny"
"12407","2017-04",1,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",5,"Larceny"
"12413","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12416","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12418","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"12419","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12421","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",5,"Larceny"
"12424","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",6,"Larceny"
"12427","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"12434","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12436","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"12440","2017-04",1,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",6,"Larceny"
"12455","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12458","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",3,"Larceny"
"12459","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",1,"Larceny"
"12460","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,"Larceny"
"12468","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12469","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",1,"Larceny"
"12470","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",2,"Larceny"
"12472","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",3,"Larceny"
"12473","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"12474","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",6,"Larceny"
"12476","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12481","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12486","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12499","2017-04",1,68711,"LARCENY-FROM COIN MACH UNDER $500  /ATTEMPT",6,"Larceny"
"12508","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",1,"Larceny"
"12509","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",2,"Larceny"
"12517","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"12520","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"12522","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,"Larceny"
"12527","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12531","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",4,"Larceny"
"12536","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",4,"Larceny"
"12539","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12540","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12541","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12542","2017-04",1,66701,"LARCENY-BICYCLES UNDER $500",4,"Larceny"
"12545","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"12547","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",3,"Larceny"
"12548","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",6,"Larceny"
"12551","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12555","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",3,"Larceny"
"12556","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"12557","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",5,"Larceny"
"12559","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",5,"Larceny"
"12563","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",3,"Larceny"
"12567","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12571","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",1,"Larceny"
"12572","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",4,"Larceny"
"12573","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12574","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,"Larceny"
"12580","2017-04",1,62701,"LARCENY-PURSESNATCH UNDER $500",3,"Larceny"
"12584","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",4,"Larceny"
"12592","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",3,"Larceny"
"12598","2017-04",1,66701,"LARCENY-BICYCLES UNDER $500",5,"Larceny"
"12605","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12606","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"12607","2017-04",1,62701,"LARCENY-PURSESNATCH UNDER $500",3,"Larceny"
"12609","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12610","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12611","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,"Larceny"
"12618","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",3,"Larceny"
"12619","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",1,"Larceny"
"12620","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",3,"Larceny"
"12625","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"12629","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",5,"Larceny"
"12630","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",2,"Larceny"
"12636","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",4,"Larceny"
"12639","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",1,"Larceny"
"12643","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",2,"Larceny"
"12644","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",3,"Larceny"
"12650","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12651","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",3,"Larceny"
"12652","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12654","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12657","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12661","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12663","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",2,"Larceny"
"12665","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12669","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",1,"Larceny"
"12675","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",4,"Larceny"
"12676","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",2,"Larceny"
"12677","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",3,"Larceny"
"12679","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12683","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",1,"Larceny"
"12691","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"12693","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12695","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",5,"Larceny"
"12696","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12702","2017-04",1,69703,"LARCENY-ALL OTH/FRM PRSN/UNDER $500",4,"Larceny"
"12706","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12711","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",3,"Larceny"
"12712","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12718","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"12722","2017-04",1,69703,"LARCENY-ALL OTH/FRM PRSN/UNDER $500",6,"Larceny"
"12726","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",3,"Larceny"
"12729","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",2,"Larceny"
"12730","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12735","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",1,"Larceny"
"12736","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"12751","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12753","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",3,"Larceny"
"12761","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"12762","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,"Larceny"
"12764","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12766","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12773","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",5,"Larceny"
"12774","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12777","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12785","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",6,"Larceny"
"12786","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12790","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"12796","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"12806","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"12809","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12810","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",2,"Larceny"
"12814","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12818","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",2,"Larceny"
"12822","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",3,"Larceny"
"12823","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12825","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12836","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",3,"Larceny"
"12842","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12843","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12844","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",3,"Larceny"
"12846","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",4,"Larceny"
"12847","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12848","2017-04",1,69703,"LARCENY-ALL OTH/FRM PRSN/UNDER $500",4,"Larceny"
"12860","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12864","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12865","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",3,"Larceny"
"12872","2017-04",1,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",6,"Larceny"
"12873","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12876","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"12877","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,"Larceny"
"12881","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12886","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",2,"Larceny"
"12898","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",1,"Larceny"
"12899","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,"Larceny"
"12900","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"12901","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",3,"Larceny"
"12904","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",1,"Larceny"
"12910","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",6,"Larceny"
"12913","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"12917","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",2,"Larceny"
"12919","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12926","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",3,"Larceny"
"12927","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",5,"Larceny"
"12928","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",2,"Larceny"
"12935","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12937","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12942","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"12943","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",5,"Larceny"
"12951","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"12953","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",5,"Larceny"
"12957","2017-04",1,66701,"LARCENY-BICYCLES UNDER $500",1,"Larceny"
"12958","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,"Larceny"
"12959","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",6,"Larceny"
"12961","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,"Larceny"
"12962","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"12972","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",1,"Larceny"
"12974","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",2,"Larceny"
"12975","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",2,"Larceny"
"12977","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"12982","2017-04",1,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",3,"Larceny"
"13001","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",3,"Larceny"
"13002","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",1,"Larceny"
"13003","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"13007","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",5,"Larceny"
"13010","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",6,"Larceny"
"13011","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"13013","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13014","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",1,"Larceny"
"13035","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",2,"Larceny"
"13041","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13042","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13044","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"13055","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",4,"Larceny"
"13061","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"13063","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",2,"Larceny"
"13066","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",1,"Larceny"
"13067","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13068","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",5,"Larceny"
"13069","2017-04",1,61701,"LARCENY-PICKPOCKET UNDER $500",3,"Larceny"
"13071","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",4,"Larceny"
"13075","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",5,"Larceny"
"13076","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"13081","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,"Larceny"
"13084","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13085","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13092","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",5,"Larceny"
"13102","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"13105","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",5,"Larceny"
"13106","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",5,"Larceny"
"13110","2017-04",1,68701,"LARCENY-FROM COIN MACH UNDER $500",2,"Larceny"
"13116","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",3,"Larceny"
"13131","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13133","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",2,"Larceny"
"13134","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13135","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13139","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13148","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"13154","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13157","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",2,"Larceny"
"13158","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",2,"Larceny"
"13164","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",6,"Larceny"
"13165","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",4,"Larceny"
"13168","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",3,"Larceny"
"13169","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",6,"Larceny"
"13171","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",6,"Larceny"
"13172","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",3,"Larceny"
"13174","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",5,"Larceny"
"13175","2017-04",1,63711,"LARCENY-SHOPLIFT UNDER $500  /ATTEMPT",3,"Larceny"
"13177","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",5,"Larceny"
"13183","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"13184","2017-04",1,62701,"LARCENY-PURSESNATCH UNDER $500",2,"Larceny"
"13190","2017-04",1,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",3,"Larceny"
"13191","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",2,"Larceny"
"13209","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",1,"Larceny"
"13210","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",0,"Larceny"
"13212","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13213","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13218","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13224","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",1,"Larceny"
"13233","2017-04",1,69703,"LARCENY-ALL OTH/FRM PRSN/UNDER $500",5,"Larceny"
"13235","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",3,"Larceny"
"13241","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",2,"Larceny"
"13244","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13245","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",1,"Larceny"
"13250","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",3,"Larceny"
"13251","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"13256","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",0,"Larceny"
"13259","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",4,"Larceny"
"13262","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",1,"Larceny"
"13269","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",1,"Larceny"
"13272","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",1,"Larceny"
"13273","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"13274","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"13278","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"13280","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",6,"Larceny"
"13281","2017-04",1,69703,"LARCENY-ALL OTH/FRM PRSN/UNDER $500",4,"Larceny"
"13285","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",4,"Larceny"
"13289","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",6,"Larceny"
"13292","2017-04",1,69702,"LARCENY-ALL OTHER UNDER $500",1,"Larceny"
"13295","2017-04",1,69602,"LARCENY-ALL OTHER $500 - $24,999",5,"Larceny"
"13299","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13300","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",4,"Larceny"
"13303","2017-04",1,63601,"LARCENY-SHOPLIFT $500 - $24,999",6,"Larceny"
"13304","2017-04",1,66701,"LARCENY-BICYCLES UNDER $500",4,"Larceny"
"13308","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4,"Larceny"
"13310","2017-04",1,64601,"LARCENY-FROM MTR VEH $500 - $24,999",5,"Larceny"
"13313","2017-04",1,67601,"LARCENY-FROM BUILDING $500 - $24,999",4,"Larceny"
"13320","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",1,"Larceny"
"13324","2017-04",1,65701,"LARCENY-MTR VEH PARTS UNDER $500",4,"Larceny"
"13327","2017-04",1,63701,"LARCENY-SHOPLIFT UNDER $500",2,"Larceny"
"13330","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",2,"Larceny"
"13339","2017-04",1,64701,"LARCENY-FROM MTR VEH UNDER $500",3,"Larceny"
"13348","2017-04",1,64711,"LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT",4,"Larceny"
"13349","2017-04",1,67701,"LARCENY-FROM BUILDING UNDER $500",4,"Larceny"
"13353","2017-04",1,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",4,"Larceny"
